"","x"
"1",17.926
"2",20.914
"3",21.083
"4",17.51
"5",20.546
"6",22.211
"7",20.937
"8",17.973
"9",16.441
"10",20.264
"11",22.284
"12",20.41
"13",18.754
"14",20.891
"15",20.315
"16",22.709
"17",19.37
"18",19.24
"19",19.963
"20",22.144
"21",22.293
"22",24.296
"23",19.171
"24",23.827
"25",20.39
"26",22.998
"27",24.149
"28",17.92
"29",23.253
"30",21.504
"31",18.344
"32",19.766
"33",20.837
"34",21.855
"35",19.274
"36",21.256
"37",20.876
"38",23.683
"39",22.173
"40",20.871
"41",20.555
"42",23.275
"43",22.909
"44",25.129
"45",21.703
"46",21.725
"47",24.928
