"","x"
"1",12.689
"2",11.876
"3",11.605
"4",3.16
"5",14.915
"6",16.3
"7",14.367
"8",11.371
"9",8.64
"10",14.887
"11",14.534
"12",9.577
"13",9.29
"14",14.255
"15",15.211
"16",14.602
"17",14.302
"18",12.132
"19",12.74
"20",10.413
"21",9.755
"22",15.103
"23",11.392
"24",14.543
"25",10.794
"26",10.383
"27",14.824
"28",10.221
"29",7.39
"30",14.859
"31",14.421
"32",10.482
"33",7.204
"34",7.401
"35",15.721
"36",12.109
"37",15.365
"38",10.962
"39",7.775
"40",7.402
"41",13.385
"42",11.004
"43",12.059
"44",14.924
