"","weight"
"1",1.42566616007398
"2",1.83788030071817
"3",1.84982593767734
"4",3.05822186899198
"5",0.474737822253697
"6",0.468632051697473
"7",2.40305659513903
"8",4.45157601310917
"9",3.88768324339908
"10",0.951399496185604
"11",0.623814074693869
"12",2.68809765454129
"13",2.98443780297448
"14",4.68673116361879
"15",4.1469767300632
"16",3.50150381991744
"17",4.22973001505686
"18",2.08088923300961
"19",0.420708925370474
"20",3.0488850424654
"21",0.910536105844146
"22",0.430147881676178
"23",0.54581040689026
"24",1.87577743821303
"25",1.63959915823078
"26",1.31636081707166
"27",1.70395891974106
"28",4.11824671473416
"29",4.41903484941276
"30",4.33217970508169
"31",3.40870708592766
"32",1.50271121609003
"33",1.37847596988864
"34",1.17825973339556
