"","weight"
"1",1.42566616007398
"2",1.83788030071817
"3",1.84982593767734
"4",3.05822186899198
"5",0.474737822253697
"6",0.468632051697473
"7",2.40305659513903
"8",4.45157601310917
"9",3.88768324339908
"10",0.951399496185604
"11",0.623814074693869
"12",2.68809765454129
"13",2.98443780297448
"14",4.68673116361879
"15",4.1469767300632
"16",3.50150381991744
"17",4.22973001505686
"18",2.08088923300961
"19",3.0488850424654
"20",3.87227852833647
"21",1.87577743821303
"22",1.63959915823078
"23",1.77048496257163
"24",1.31636081707166
"25",1.70395891974106
"26",4.11824671473416
"27",1.90244122146896
"28",1.70837027600784
"29",0.548726707282011
"30",1.42116712628418
"31",2.28468838133167
"32",3.36168157327852
"33",1.11176481345097
"34",1.29512779291634
"35",1.17558325953515
"36",4.33217970508169
"37",3.40870708592766
"38",4.78213979292353
