"","x"
"1",11.639
"2",12.1
"3",7.77
"4",12.068
"5",9.968
"6",4.399
"7",9.441
"8",7.157
"9",4.396
"10",9.054
"11",5.986
"12",13.309
"13",11.129
"14",0.279
"15",4.03
"16",15.882
"17",14.854
"18",13.529
"19",12.004
"20",10.193
"21",10.693
"22",9.558
"23",16.227
"24",14.96
"25",14.608
"26",13.344
"27",4.706
"28",11.905
"29",12.015
"30",14.753
"31",9.217
"32",10.582
"33",9.542
"34",5.325
"35",9.541
"36",9.509
"37",0.298
"38",3.611
"39",8.412
"40",7.957
"41",14.427
"42",11.999
"43",8.318
"44",4.591
"45",8.613
"46",11.373
"47",11.353
"48",8.766
"49",4.813
"50",4.728
"51",4.941
