"","x"
"1",15.653
"2",14.835
"3",14.808
"4",12.576
"5",12.689
"6",15.93
"7",15.919
"8",14.424
"9",11.876
"10",15.693
"11",14.417
"12",16.632
"13",15.809
"14",11.605
"15",11.431
"16",14.915
"17",16.3
"18",14.367
"19",11.371
"20",14.887
"21",14.534
"22",9.29
"23",14.255
"24",15.211
"25",14.602
"26",14.302
"27",12.132
"28",12.74
"29",10.413
"30",9.755
"31",15.103
"32",11.392
"33",14.543
"34",10.794
"35",10.383
"36",14.814
"37",14.824
"38",10.221
"39",14.859
"40",14.421
"41",10.482
"42",12.109
"43",15.365
"44",10.962
"45",11.004
"46",12.059
"47",14.924
