"","x"
"1",10.379
"2",10.406
"3",1.264
"4",0.893
"5",11.338
"6",7.36
"7",13.108
"8",0.927
"9",7.21
"10",1.233
"11",1.065
"12",2.763
"13",7.12
"14",5.94
"15",9.39
"16",11.769
"17",13.042
"18",12.554
"19",1.458
"20",1.514
"21",1.354
"22",1.404
"23",1.16
"24",7.39
"25",10.939
"26",12.212
"27",11.317
"28",9.962
"29",0.703
"30",1.194
"31",0
"32",12.706
"33",0
"34",12.214
"35",12.888
"36",0
"37",0
"38",6.435
"39",0.259
"40",0
"41",4.647
"42",5.352
"43",9.695
"44",9.905
"45",5.423
"46",9.846
"47",1.307
"48",0
"49",6.125
"50",0
"51",7.175
"52",4.707
