"","V1","V2"
"1",3,4
"2",2,7
"3",2,8
"4",6,9
"5",7,9
"6",4,10
"7",5,10
"8",9,10
"9",5,11
"10",7,11
"11",8,11
"12",1,12
"13",6,12
"14",7,12
"15",9,12
"16",4,14
"17",13,15
"18",3,16
"19",14,16
"20",4,17
"21",10,17
"22",14,17
"23",17,18
"24",9,20
"25",10,20
"26",11,21
"27",20,21
"28",19,22
"29",20,22
"30",16,23
"31",18,24
"32",21,24
"33",13,25
"34",13,26
"35",14,26
"36",15,27
"37",23,27
"38",16,28
"39",19,28
"40",17,29
"41",19,29
"42",22,29
"43",28,29
"44",21,30
"45",20,31
"46",30,32
"47",31,32
"48",31,33
"49",28,34
"50",33,36
"51",25,37
"52",26,38
"53",27,38
"54",37,38
"55",14,39
"56",17,39
"57",34,40
"58",29,41
"59",35,41
"60",36,41
"61",39,41
"62",41,42
"63",38,43
"64",39,44
"65",40,44
"66",44,45
"67",44,46
